0001142	pulp
0001143	pupa
0001144	chloronema
0001145	pre-T-lymphocyte
0001146	pyloric region
0001147	culture condition:pyridoxine-grown cell
0001148	BALL-1 cell
0001149	quadriceps
0001150	culture condition:quinaldine-grown cell
0001151	MOLT-4F cell
0001152	radicle
0001153	radular muscle
0001154	RAJI cell
0001155	ray cell
0001156	node
0001157	rectal gland
0001158	rectum
0001159	aorta thoracica smooth muscle
0001160	red bone marrow
0001161	chorionic villus
0001162	apocrine gland
0001163	REH cell
0001164	megakaryoblast
0001165	renal artery
0001166	renal cortex
0001167	renal medulla
0001168	rennet
0001169	3T3-F442A cell
0001170	resting cell
0001171	spore
0001172	reticulate body
0001173	reticulocyte
0001174	reticuloendothelial system
0001175	retina
0001176	endothelial cell
0001177	retinal pigment epithelium
0001178	retinoblastoma cell
0001179	rhizophore
0001180	idioblast
0001181	rhizome
0001182	primary root
0001183	secondary root
0001184	rind
0001185	RINm5F cell
0001186	receptacle
0001187	roe
0001188	root
0001189	FAZA cell
0001190	root nodule
0001191	root tip
0001192	rootlet
0001193	C-127 cell
0001194	rumen
0001195	rumen epithelium
0001196	SF-21 cell
0001197	S-180 cell
0001198	atrial gland
0001199	EBTr (NBL-4) cell
0001200	aorta thoracica smooth muscle cell line
0001201	rosette
0001202	saliva
0001203	salivary gland
0001204	salt gland
0001205	RT4-D6P2T cell
0001206	sarcocarp
0001207	sarcoma cell
0001208	larynx
0001209	umbilical cord cell line
0001210	SGS cell
0001211	breast epithelial cell
0001212	Rous sarcoma cell
0001213	Yoshida ascites sarcoma cell
0001214	Yoshida sarcoma cell
0001215	sartorius
0001216	Schwann cell line
0001217	scape
0001218	scapula
0001219	MEB-4 cell
0001220	Schwann cell
0001221	sciatic nerve
0001222	sclerenchyma
0001223	scutellum
0001224	second instar larva
0001225	MKN-45 cell
0001226	seed
0001227	seed coat
0001228	seedling
0001229	IMR-90 cell
0001230	semen
0001231	trigeminal ganglion
0001232	seminal plasma
0001233	plant embryo
0001234	seminal vesicle
0001235	seminiferous tubule
0001236	semitendinosus
0001237	sensillum
0001238	Sertoli cell
0001239	serum
0001240	SF-9 cell
0001241	shell gland
0001242	fetal cell line
0001243	shoot
0001244	urinary tract
0001245	bronchoalveolar stem cell
0001246	flexor digitorum profundus
0001247	sieve tube
0001248	T-47D cell
0001249	silique
0001250	silk gland
0001251	liver sinusoidal endothelial cell
0001252	tibia
0001253	skin
0001254	sweat
0001255	skin fibroblast
0001256	parasympathetic ganglion
0001257	flexor
0001258	small intestine epithelium
0001259	small intestine mucosa
0001260	smooth muscle
0001261	abdominal muscle
0001262	soft body part
0001263	Friend erythroleukemia cell line
0001264	spinal ganglion
0001265	soleus
0001266	invertebrate muscular system
0001267	BmN cell
0001268	somatic cell
0001269	spadix
0001270	spear
0001271	leukemia cell
0001272	sperm flagellum
0001273	spermatheca
0001274	spermatid
0001275	spermatocyte
0001276	pollen tube
0001277	spermatozoon
0001278	spike
0001279	spinal cord
0001280	BmN4-IR cell
0001281	spleen
0001282	HT-1080 cell
0001283	mitral cell
0001284	femur
0001285	sporangiophore
0001286	skin cancer cell
0001287	sporangium
0001288	adductor brevis
0001289	squamous cell carcinoma cell
0001290	sporocarp
0001291	sporophore
0001292	sporozoite
0001293	sporulated oocyst
0001294	sporulating cell
0001295	cranium
0001296	sprout
0001297	sputum
0001298	basal cell carcinoma cell
0001299	stele
0001300	stem
0001301	bark
0001302	sternum
0001303	stigma
0001304	stipe
0001305	stipule
0001306	stolon
0001307	stomach
0001308	gastric mucosa
0001309	tuberous root
0001310	storage tissue
0001311	corpus striatum
0001312	adductor magnus
0001313	style
0001314	subcutis
0001315	sublingual gland
0001316	submandibular gland
0001317	glomerular layer
0001318	submandibular ganglion
0001319	external plexiform layer
0001320	internal plexiform layer
0001321	LNCaP cell
0001322	culture condition:succinate-grown cell
0001323	BPH-1 cell
0001324	culture condition:sulfate-grown cell
0001325	superior cervical ganglion
0001326	cholangiocarcinoma cell
0001327	granule cell layer
0001328	calvarium
0001329	gastrinoma cell
0001330	hepatoma ascites cell
0001331	sweat gland
0001332	DU-145 cell
0001333	sympathetic ganglion
0001334	papilloma cell
0001335	syncytiotrophoblast
0001336	synovial fibroblast
0001337	extensor digitorum brevis
0001338	synovial tissue
0001339	synovia
0001340	bronchus
0001341	S-49 cell
0001342	A3 cell
0001343	extensor digitorum communis
0001344	adult T-cell lymphoma cell
0001345	T-24 cell
0001346	tachyzoite
0001347	tadpole
0001348	tail
0001349	NRP-152 cell
0001350	tapetum
0001351	vomeronasal nerve
0001352	NRP-154 cell
0001353	telson
0001354	telson muscle
0001355	temporal lobe
0001356	tendon
0001357	tentacle
0001358	culture condition:terephthalate-grown cell
0001359	medulloblastoma cell line
0001360	decidua
0001361	CMT93/69 cell
0001362	olfactory lobe
0001363	testis
0001364	testis sheath
0001365	thalamus
0001366	thallus
0001367	thigh muscle
0001368	thorax
0001369	vertebrate muscular system
0001370	THP-1 cell
0001371	iris dilator muscle
0001372	thymocyte
0001373	amnion epithelial cell line
0001374	thymus
0001375	mandibular nerve
0001376	thigh
0001377	thymus lymphoma cell line
0001378	maxillary nerve
0001379	thyroid gland
0001380	mesentery
0001381	tibial chondrocyte
0001382	tibialis anterior
0001383	alveolar bone
0001384	tissue culture
0001385	tongue
0001386	tongue muscle
0001387	tonsil
0001388	trachea
0001389	tracheal epithelium
0001390	tracheal mucosa
0001391	tracheal smooth muscle
0001392	culture condition:trans-aconitate-grown cell
0001393	mesenchyme
0001394	trapping leaf
0001395	trichome
0001396	trophosome tissue
0001397	trophozoite
0001398	trypomastigote
0001399	Tay-Sachs disease specific cell type
0001400	tuber
0001401	tuber cortex
0001402	urogenital ridge
0001403	gastrula
0001404	Yoshida ascites hepatoma cell line
0001405	bronchial cancer cell
0001406	HT-144 cell
0001407	neuroendocrine tumor cell
0001408	locus ceruleus
0001409	ureter
0001410	GH3 cell
0001411	twig
0001412	U-937 cell
0001413	primary cell
0001415	umbilical cord
0001416	umbilical vein endothelium
0001417	uredospore
0001418	urinary bladder
0001419	urine
0001420	uropygial gland
0001421	uterine cervix
0001422	uterine endometrium
0001423	uterine lavage
0001424	uterus
0001425	V-79 cell
0001426	urethra
0001427	vas deferens
0001428	breast epithelium
0001429	vascular bundle
0001430	mammary epithelium
0001431	vascular smooth muscle
0001432	vascular tissue
0001433	mononuclear phagocyte
0001434	vegetative cell
0001435	arm
0001436	mycelium
0001437	embryonic carcinoma cell line
0001438	vena cava
0001439	venom
0001440	venom gland
0001441	marrow cell
0001442	brain ventricle
0001443	culture condition:veratryl alcohol-grown cell
0001444	Vero cell
0001445	tail bud
0001446	olfactory cortex
0001447	forearm
0001448	visceral hump
0001449	gall bladder epithelium
0001450	vitelline membrane
0001451	vitreous humor
0001452	nasal nerve
0001453	detrusor
0001454	thymoma cell
0001455	thymic carcinoma cell
0001456	white adipose tissue
0001457	hip
0001458	apocrine sweat gland
0001459	white prepupa
0001460	thymic cancer cell
0001461	whole plant
0001462	bladder wall
0001463	wing
0001464	wing disc
0001465	pericycle
0001466	BT-20 cell
0001467	mesocotyl
0001468	xylem
0001469	culture condition:xylose-grown cell
0001470	epidermal cell
0001471	yolk sac
0001472	peritoneum
0001473	blastomere
0001474	yolk sac erythroid cell
0001475	zoospore
0001476	mitotic cell
0001477	photophore
0001478	zygotene cell
0001479	culture condition:-grown cell
0001480	Meynert&apos;s basal nucleus
0001481	plant
0001482	CTLL-2 cell
0001483	WiDr cell
0001484	nervous system
0001485	muscular system
0001486	skeletal system
0001487	adipose tissue
0001488	endocrine gland
0001489	whole body
0001490	other source
0001491	viscus
0001492	limb
0001493	trunk
0001494	fungus
0001495	plumule
0001496	perivascular astrocyte
0001497	IEC-6 cell
0001498	renal proximal tubule
0001499	tear
0001500	tendril
0001501	hair
0001502	hip joint
0001503	thoracic leg
0001504	blastodisc
0001505	loin
0001506	radula
0001507	pes anserinus
0001508	morula
0001509	umbilical vein
0001510	rectal cell line
0001511	tooth germ
0001512	imago
0001513	biliary epithelium
0001514	biliary epithelial cell
0001515	glomerular epithelium
0001516	BA/F3 cell
0001517	FAO cell
0001518	B-lymphoma cell line
0001519	endothelial cell line
0001520	umbilical vein endothelial cell line
0001521	pancreatic adenocarcinoma cell line
0001522	B-lymphocyte cell line
0001523	WIL-2 cell
0001524	WIL2-NS cell
0001525	WIL2-S cell
0001526	renal medulla cell line
0001527	PAP-HT25 cell
0001528	B-lymphoblast
0001529	BSC-40 cell
0001530	glioblastoma cell line
0001531	glial cell line
0001532	rectal cancer cell line
0001533	gastrointestinal cancer cell
0001534	SW-948 cell
0001535	SW-48 cell
0001536	SW-1417 cell
0001537	small intestine cell line
0001538	COS-1 cell
0001539	parenchyma
0001540	goblet cell
0001541	pronephros
0001542	mesonephron
0001543	metanephron
0001544	chronic myeloid leukemia cell
0001545	acute myeloid leukemia cell
0001546	chronic lymphocytic leukemia cell
0001547	sepal
0001548	labial gland
0001549	megakaryocyte cell line
0001550	Dami cell
0001551	free-living state
0001552	Yoshida AH-66 cell
0001553	LS-174T cell
0001554	661W cell
0001555	endometrial cancer cell line
0001556	Rcho-1 cell
0001557	SF-767 cell
0001558	somite
0001559	stamen
0001560	testicular cancer cell line
0001561	DAUDI cell
0001562	aerial mycelium
0001563	vastus lateralis
0001564	rectus femoris
0001565	HT-29-MTX cell
0001566	HT-29 G cell
0001567	MDA-MB-435 cell
0001568	MDA-MB-436 cell
0001569	MDA-MB-361 cell
0001570	MDA-MB-468 cell
0001571	erythroblast
0001572	articular cartilage
0001573	brain cancer cell
0001574	chondrosarcoma cell line
0001575	choriocarcinoma cell line
0001576	choriocarcinoma cell
0001577	esophageal cancer cell
0001578	esophageal epithelium
0001579	extraocular muscle
0001580	ejaculatory duct
0001581	embryonic stem cell line
0001582	ES-D3 cell
0001583	T-98G cell
0001584	G-361 cell
0001585	JAR cell
0001586	lymphoid cell line
0001587	MEL-HO cell
0001588	MEL-JUSO cell
0001589	KLN205 cell
0001590	MRC-5 cell
0001591	PA-1 cell
0001592	meniscus
0001593	osteoblast
0001594	U-266 cell
0001595	WM-266-4 cell
0001596	MG-63 cell
0001597	sapling
0001598	splenocyte
0001599	SW-1116 cell
0001600	cuticle
0001601	epicuticle
0001602	exocuticle
0001603	endocuticle
0001604	eyestalk
0001605	reticulum trabeculare
0001606	sclera
0001607	swim bladder
0001608	feather calamus
0001609	LS-180 cell
0001610	thyroid cancer cell line
0001611	SW-1736 cell
0001612	colorectal adenoma cell
0001613	colorectum
0001614	colorectal cell line
0001615	colorectal cancer cell
0001616	colorectal cancer cell line
0001617	DHL-9 cell
0001618	F28-7 cell
0001619	skin fibroblast cell line
0001620	SK-N-SH cell
0001621	intestinal cancer cell line
0001622	fibroblastoma cell
0001623	fibroma cell
0001624	femoral artery
0001625	laryngeal cancer cell
0001626	laryngeal muscle
0001627	glottis
0001628	epiglottis
0001629	left ventricle
0001630	right ventricle
0001631	leiomyosarcoma cell
0001632	lens cortex
0001633	lens nucleus
0001634	leptomeninx
0001635	pia mater
0001636	arachnoid mater
0001637	dura mater
0001638	blastema
0001639	bud
0001640	limb bud
0001641	bronchial bud
0001642	liver bud
0001643	lung bud
0001644	vascular bud
0001645	wing bud
0001646	ureteric bud
0001647	lip
0001648	longissimus
0001649	longissimus capitis
0001650	longissimus cervicis
0001651	longissimus thoracis
0001652	sacrospinalis
0001653	lung epithelium
0001654	female cone
0001655	male cone
0001656	nerve cord
0001657	abscission zone
0001658	aerial part
0001659	aerial root
0001660	respiratory smooth muscle
0001661	alkaline gland
0001662	allantoic fluid
0001663	ameloblast
0001664	hepatoblastoma cell line
0001665	HB611 cell
0001666	hepatoblastoma cell
0001667	HMB-2 cell
0001668	mast cell line
0001669	HMC-1 cell
0001670	HuH-6 cell
0001671	J-82 cell
0001672	Mel Ei cell
0001673	Mel Ju cell
0001674	Mel Im cell
0001675	Mel Wei cell
0001676	PC-12D cell
0001677	SCHNEIDER-2 cell
0001678	Th1 cell
0001679	Th2 cell
0001680	anus
0001681	anal sac
0001682	byssus
0001683	adenohypophysis tumor cell
0001684	antler
0001685	aortic smooth muscle
0001686	joint
0001687	asynchronous muscle
0001688	cochlear ganglion
0001689	axillary bud
0001690	B-cell lymphoma cell
0001691	spiral organ
0001692	cochlear duct
0001693	modiolus
0001694	urinary bladder epithelium
0001695	blastopore
0001696	archenteron
0001697	olfactory gland
0001698	bulbourethral gland
0001699	bursa of Fabricius
0001700	cancellous bone
0001701	carapace
0001702	left atrium
0001703	right atrium
0001704	twitch muscle
0001705	vallate papilla
0001706	cnidoblast
0001707	coelom
0001708	coelomic fluid
0001709	colonic epithelium
0001710	corpora quadrigemina
0001711	melanophore
0001712	dorsal lip
0001713	dorsum
0001714	duodenal adenocarcinoma cell
0001715	ectoplacental cone
0001716	eggshell
0001717	BmN4-DR cell
0001718	embryoid body
0001719	claw
0001720	floor plate
0001721	sternal cartilage
0001722	enamel organ
0001723	enamel epithelium
0001724	ependymocyte
0001725	floral meristem
0001726	inflorescence meristem
0001727	perianth
0001728	tepal
0001729	forelimb
0001730	mesosperm
0001731	glucagonoma cell
0001732	gastric antrum
0001733	gynoecium
0001734	gut juice
0001735	cardiac Purkinje fiber
0001736	vascular cancer cell
0001737	hemangioendothelioma cell
0001738	histiocytic lymphoma cell
0001739	pars tuberalis
0001740	hypopharynx
0001741	incisor
0001742	jejunal mucosa
0001743	jejunal epithelium
0001744	jugular vein
0001745	renal inner medulla
0001746	renal outer medulla
0001747	palpus
0001748	mandible
0001749	jaw
0001750	mandibular condyle
0001751	mandibular ramus
0001752	invertebrate mandible
0001753	mandibular organ
0001754	cheek
0001755	masseter
0001756	meningioma cell
0001757	medulloblastoma cell
0001758	ocellus
0001759	molaris
0001760	myotube
0001761	nasal vestibule
0001762	neonate
0001763	neural arch
0001764	neural crest
0001765	neural plate
0001766	neurula
0001767	neurosecretory cell
0001768	notochord
0001769	odontoblast
0001770	ciliary epithelium
0001771	AN3CA cell
0001772	olfactory organ
0001773	oocyst
0001774	oral cancer cell
0001775	oral epithelium
0001776	plant ovule
0001777	megasporangium
0001778	microsporangium
0001779	palate
0001780	oxyntic cell
0001781	parathyroid gland cancer cell
0001782	peritoneal cavity
0001783	pulvinus
0001784	Peyer&apos;s gland
0001785	branchial arch
0001786	pheromone gland
0001787	pars distalis
0001788	pars intermedia
0001789	neural lobe
0001790	pleopod
0001791	pleura
0001792	portal vein
0001793	tectum mesencephali
0001794	posterior silk gland
0001795	anterior silk gland
0001796	preoptic area
0001797	promyelocytic leukemia cell
0001798	prothallium
0001799	pulmonary vein
0001800	retinal ganglion cell
0001801	skeletal muscle cancer cell
0001802	rhabdomyosarcoma cell
0001803	retrocerebral complex
0001804	root hair
0001805	saccule
0001806	visceral mass
0001807	utricle
0001808	saphenous vein
0001809	scalp
0001810	sclerotium
0001811	seminiferous epithelium
0001812	slow twitch muscle fiber
0001813	fast twitch muscle fiber
0001814	leaf tip
0001815	stellate ganglion
0001816	stem nodule
0001817	stolon tip
0001818	stomach smooth muscle
0001819	stria vascularis
0001820	subcommissural organ
0001821	subesophageal ganglion
0001822	suprachiasmatic nucleus
0001823	synovium
0001824	synovial sarcoma cell
0001825	T-cell lymphoma cell
0001826	T-lymphoblast
0001827	tail fin
0001828	tapetum lucidum
0001829	choroid
0001830	tassel
0001831	thoracic ganglion
0001832	sympathetic nervous system
0001833	parasympathetic nervous system
0001834	sympathetic chain
0001835	vertebral ganglion
0001836	thymic epithelium
0001837	serous gland
0001838	tooth bud
0001839	dental papilla
0001840	trophectoderm
0001841	parietal ganglion
0001842	pleural ganglion
0001843	cerebral ganglion
0001844	tooth enamel
0001845	bronchial epithelium
0001846	bronchial mucosa
0001847	umbilical smooth muscle
0001848	urophysis
0001849	urinary bladder smooth muscle
0001850	portio vaginalis cervicis
0001851	portio supravaginalis cervicis
0001852	cerebrovascular endothelium
0001853	vascular endothelium
0001854	vascular endothelial cell
0001855	venom duct
0001856	vestibular labyrinth
0001857	visual cortex
0001858	dermal papilla
0001859	wart
0001860	yolk sac cancer cell
0001861	BxPC-3 cell
0001862	nucleus accumbens
0001863	body wall muscle
0001864	AsPC-1 cell
0001865	PK-15 cell
0001866	bronchiolar epithelium
0001867	NR-6 cell
0001868	occipital pole
0001869	olfactory tubercle
0001870	OVCA-5 cell
0001871	synganglion
0001872	alphaTN4-1 cell
0001873	lens epithelium
0001874	lens epithelial cell line
0001875	FRTL-5 cell
0001876	thyroid cell line
0001877	psoas major
0001878	psoas minor
0001879	H9c2 cell
0001880	RPMI-8402 cell
0001881	SW-626 cell
0001882	ovary adenocarcinoma cell line
0001883	acute myeloid leukemia cell line
0001884	ML-1 cell
0001885	ML-2 cell
0001886	primordium
0001887	heart primordium
0001888	follicular thyroid cancer cell
0001889	FTC-133 cell
0001890	RKO cell
0001891	RKO-E6 cell
0001892	RKO-AS-45-1 cell
0001893	ring stage
0001894	IIC9 cell
0001895	gastrointestinal endocrine cell
0001896	IDH4 cell
0001897	hemocyte cell line
0001898	mbn-2 cell
0001899	stationary phase culture
0001900	growth phase culture
0001901	death phase culture
0001902	lag phase culture
0001903	logarithmic phase culture
0001904	SU.86.86 cell
0001905	tail muscle
0001906	cephalothorax
0001907	NS-1 cell
0001908	MDA-MB-453 cell
0001909	N1E-115 cell
0001910	NCI-H441 cell
0001911	lung adenocarcinoma cell line
0001912	breast adenocarcinoma cell line
0001913	colonic adenocarcinoma cell line
0001914	colorectal adenocarcinoma cell line
0001915	M5076 cell
0001916	LIM1215 cell
0001917	LIM2412 cell
0001918	LIM1863 cell
0001919	tube foot
0001920	Ehrlich Lettre ascites carcinoma cell
0001921	compound eye
0001922	ommatidium
0001923	Aristotles lantern
0001924	lantern muscle
0001925	longissimus lumborum
0001926	hybridoma cell line
0001927	WEGLI18 cell
0001928	AR4-2J cell
0001929	ATDC-5 cell
0001930	A20 cell
0001931	BJAB cell
0001932	BT-474 cell
0001933	BRL cell
0001934	BL-60 cell
0001935	BW-5147.3 cell
0001936	SKW6.4 cell
0001937	RL-19 cell
0001938	U2-OS cell
0001939	MCF-10A cell
0001940	cardiomyoblast
0001941	Morris hepatoma 7316A cell
0001942	mandibular incisor
0001943	corneocyte
0001944	H9 cell
0001945	HUT-78 cell
0001946	myofibroblast
0001947	HRT-18 cell
0001948	JURKAT E-6.1 cell
0001949	HUVEC cell
0001950	HuH-7 cell
0001951	HOS-TE85 cell
0001952	HPB-ALL cell
0001953	tanycyte
0001954	median eminence
0001955	REF-52 cell
0001956	XLT-15 cell
0001957	MC3T3-E1 cell
0001958	embryonic fibroblast cell line
0001959	PEER cell
0001960	HuMMEC cell
0001961	MFM-223 cell
0001962	T/G HA-VSMC cell
0001963	aorta cell line
0001964	aorta smooth muscle cell line
0001965	carcass
0001966	cervical cell line
0001967	cervical cancer cell line
0001968	C-33A cell
0001969	697 cell
0001970	NCI-H660 cell
0001971	plant cell line
0001972	TBY-2 cell
0001973	vascular endothelial cell line
0001974	HPEC cell
0001975	placental cell line
0001976	Neuro-2a cell
0001977	Oc cell
0001978	anal canal
0001979	mucous gland
0001980	sebaceous gland
0001981	sebum
0001982	chemostat culture
0001983	peptic chief cell
0001984	culture condition:beta-L-alanine-grown cell
0001985	culture condition:cytosine-grown cell
0001986	culture condition:cyclohexan-1,2-diol grown cell
0001987	culture condition:dihydrothymine-grown cell
0001988	culture condition:dihyrouracil-grown cell
0001989	culture condition:long-chain fatty acid-grown cell
0001990	culture condition:oleate-grown cell
0001991	culture condition:phthalate-grown cell
0001992	culture condition:selenium-grown cell
0001993	culture condition:thymine-grown cell
0001994	culture condition:uracil-grown cell
0001995	myocytoma cell
0001996	endometrial cell line
0001997	arteriole
0001998	HMCB cell
0001999	culture condition:gene expression
0002000	CCP-2 cell
0002001	CCP-8 cell
0002002	CCP-7 cell
0002003	SW-1353 cell
0002004	LN-229 cell
0002005	LN-18 cell
0002006	ALVA-41 cell
0002007	aggregation stage
0002008	culture condition:antigen-presenting cell
0002009	artery wall
0002010	tunica externa vasorum
0002011	tunica media vasorum
0002012	tunica intima vasorum
0002013	AS-30D cell
0002014	B16-F10 cell
0002015	BM-1604 cell
0002016	C81-61 cell
0002017	plant reproductive system
0002018	corpus cavernosum clitoridis
0002019	corpus cavernosum penis
0002020	clitoris
0002021	prostate adenocarcinoma cell
0002022	bronchial epithelial cell line
0002023	HBE-1 cell
0002024	squamous cell carcinoma cell line
0002025	HSC-3 cell
0002026	HSC-4 cell
0002027	oral cancer cell line
0002028	J-96 cell
0002029	myoma cell
0002030	natural killer cell line
0002031	RNK-16 cell
0002032	T-84 cell
0002033	EFO-27 cell
0002034	SK-UT-1 cell
0002035	U-251 MG cell
0002036	U-87MG cell
0002037	M-1 myeloid leukemia cell
0002038	osteocyte
0002039	KMST-6 cell
0002040	KMST-6/T cell
0002041	KMS-6 cell
0002042	dendritic cell
0002043	ECV-304 cell
0002044	frond tip
0002045	capillary
0002046	spermatozoid
0002047	Colo-320 cell
0002048	slug stage
0002049	Chang cell
0002050	osteogenic cell
0002051	preosteoblast
0002052	osteogenic cell line
0002053	seminal vesicle fluid
0002054	Dunn cell
0002055	XD-6 cell
0002056	siphon
0002057	lung adenocarcinoma cell
0002058	non-small cell lung cancer cell
0002059	large cell carcinoma cell
0002060	bronchioalveolar carcinoma cell
0002061	bronchogenic carcinoma cell
0002062	B-lymphoblastoid cell line
0002063	Colo-720L cell
0002064	stromal cell
0002065	venom apparatus
0002066	venom sac
0002067	stinger
0002068	scent gland
0002069	wax gland
0002070	KS-IMM cell
0002071	Kaposi&apos;s sarcoma cell
0002072	squamous epithelium
0002073	pavement epithelium
0002074	stratified epithelium
0002075	mesenchymal epithelium
0002076	osteomalacia cell
0002077	oncogenic osteomalacia cell
0002078	hepatic osteomalacia cell
0002079	puerperal osteomalacia cell
0002080	renal tubular osteomalacia cell
0002081	senile osteomalacia cell
0002082	subdural space
0002083	perilymphatic space
0002084	anterior chamber of the eye
0002085	chamber of the eye
0002086	posterior chamber of the eye
0002087	vitreous chamber of the eye
0002088	ependymoma cell
0002089	CAL-72 cell
0002090	endophytic retinoblastoma cell
0002091	exophytic retinoblastoma cell
0002092	ganglioglioma cell
0002093	ganglioneuroma cell
0002094	ganglioneurofibroma cell
0002095	nasal glioma cell
0002096	nasal cavity
0002097	pharyngeal cavity
0002098	tympanum
0002099	middle ear
0002100	outer ear
0002101	multiple myeloma cell
0002102	MOPC-104E cell
0002103	MOPC-173 cell
0002104	BE(2)-M17 cell
0002105	perisympathetic organ
0002106	neurohemal organ
0002107	submucosa
0002108	tela submucosa bronchiorum
0002109	tela submucosa esophagi
0002110	tela submucosa gastris
0002111	tela submucosa intestini crassi
0002112	tela submucosa intestini tenuis
0002113	tela submucosa pharyngis
0002114	tela submucosa recti
0002115	tela submucosa tracheae
0002116	tela submucosa tubae uterinae
0002117	tela submucosa vesicae urinariae
0002118	culture condition:collagen-grown cell
0002119	spikelet
0002120	pyloric cecum
0002121	pyloric stomach
0002122	cardiac stomach
0002123	primitive endoderm
0002124	ampulla
0002125	water vascular system
0002126	U-373MG cell
0002127	U-138MG cell
0002128	TX3868 cell
0002129	SK-MEL-1 cell
0002130	SK-MEL cell
0002131	SK-MEL-28 cell
0002132	SK-MEL-3 cell
0002133	SK-MEL-30 cell
0002134	SK-MEL-5 cell
0002135	INS-1 cell
0002136	NB-4 cell
0002137	MiaPaCa-2 cell
0002138	MiaPaCa cell
0002139	HS-683 cell
0002140	RPMI-7931 cell
0002141	BCS-TC2 cell
0002142	BRIN-BD11 cell
0002143	CEM-VCR R cell
0002144	acute lymphoblastic leukemia cell line
0002145	midgut cell line
0002146	CAL-62 cell
0002147	type II intestinal metaplasia disease specific cell type
0002148	gas bladder
0002149	gill raker
0002150	gill filament
0002151	gill raker sieve
0002152	gill arch
0002153	pharyngobranchial
0002154	epibranchial
0002155	ceratobranchial
0002156	hypobranchial
0002157	endochondral bone
0002158	huelle cell
0002159	cleistothecium
0002160	apothecium
0002161	ascocarp
0002162	ascus
0002163	gymnothecium
0002164	perithecium
0002165	basidium
0002166	basidiospore
0002167	mushroom
0002168	juvenile
0002169	anterior commissure
0002170	LOX cell
0002171	amelanotic melanoma cell line
0002172	ABFTL-6 cell
0002173	tubercle
0002174	parenchymal cell
0002175	LLC-RK1 cell
0002176	Pro-5 cell
0002177	PR cell
0002178	HMEpC cell
0002179	184A1N4 cell
0002180	184B5 cell
0002181	HEK-293T cell
0002182	95D cell
0002183	95C cell
0002184	culture condition:2,4-dichlorophenoxyacetate-grown cell
0002185	culture condition:2-aminobenzoate-grown cell
0002186	culture condition:2-chloroacrylate-grown cell
0002187	culture condition:3-nitrophenol grown-cell
0002188	culture condition:alpha-pinene-grown cell
0002189	culture condition:pullulan-grown cell
0002190	culture condition:xylan-grown cell
0002191	fibre tract
0002192	SCC12b cell
0002193	SCC-13 cell
0002194	NHK cell
0002195	vascular smooth muscle cell line
0002196	A10 cell
0002197	M22 cell
0002198	OC/CDE22 cell
0002199	Colo-206F cell
0002200	Colo-678 cell
0002201	HCT-15 cell
0002202	lung squamous cell carcinoma cell line
0002203	SK-MES-1 cell
0002204	palatine uvula
0002205	large cell lung cancer cell line
0002206	small cell lung cancer cell line
0002207	NCI-H460 cell
0002208	K6H6/B5 cell
0002209	NCI-H596 cell
0002210	SiHa cell
0002211	oral squamous cell carcinoma cell line
0002212	cervical squamous cell carcinoma cell line
0002213	A-1207 cell
0002214	A-1235 cell
0002215	LN-319 cell
0002216	LN-428 cell
0002217	culture supernatant
0002218	chalazal cell
0002219	adrenocortical carcinoma cell
0002220	15PC3 cell
0002221	HLE-B3 cell
0002222	bract
0002223	BW/T200- cell
0002224	cheek pouch
0002225	digestive gland cell line
0002226	abalone digestive gland cell line
0002227	culture condition:citrate-grown cell
0002228	culture condition:light-grown cell
0002229	culture condition:heme-grown cell
0002230	culture condition:naphthalene-grown cell
0002231	culture condition:porcine gastric mucin-grown cell
0002232	culture condition:taurine-grown cell
0002233	culture fluid
0002234	culture-condition:L-arginine-grown cell
0002235	Calu-6 cell
0002236	ovarian cumulus cell
0002237	ectomycorrhiza
0002238	endomycorrhiza
0002239	endectomycorrhiza
0002240	exodermis
0002241	eyelid
0002242	oral epithelial cell
0002243	hypanthium
0002244	flower stalk
0002245	foreskin fibroblast cell line
0002246	globus pallidus
0002247	globus pallidus lateralis
0002248	globus pallidus medialis
0002249	cervical canal
0002250	nucleus lentiformis
0002251	lamina medullaris medialis corporis striati
0002252	subthalamic nucleus
0002253	GOTO cell
0002254	vas efferens
0002255	HCT-8 cell
0002256	heterotroph
0002257	heterotrophic cell
0002258	autotroph
0002259	autotrophic cell
0002260	HS-68 cell
0002261	fungus form
0002262	plant pedicel
0002263	ventriculus
0002264	dried cell
0002265	microplasmodium
0002266	honey sac
0002267	rhabdomyosarcoma cell line
0002268	MLE-12 cell
0002269	JEG-3 cell
0002270	MCF-7/2a cell
0002271	MCS-2 cell
0002272	merozoite
0002273	ileocecum
0002274	BHT-101 cell
0002275	lateral hypodermal chord
0002276	immobilized cell
0002277	melanotroph
0002278	macrophage cell line
0002279	J-774 cell
0002280	lignifying cell
0002281	YZI-1S cell
0002282	Pt-K2 cell
0002283	NCI-H157 cell
0002284	MIN-6 cell
0002285	granulosa cell line
0002286	POGS-5 cell
0002287	POGRS-1 cell
0002288	GLHR-15 cell
0002289	GFSHR-17 cell
0002290	primary cell line
0002291	SP2/0-AG14 cell
0002292	flagellum
0002293	SAKRTLS 12.1 cell
0002294	solid substrate culture
0002295	podocyte
0002296	capsular epithelium
0002297	renal glomerular capsule
0002298	inferior olivary complex
0002299	oliva
0002300	hilum nuclei olivaris inferioris
0002301	mucinous cystadenoma cell
